macula_greek_word_id	sense_number
n45003008004	5
n61002010018	4
n61002012015	4
n40027039004	3
n42023039006	3
n41015029004	3
n56003002002	2
n60004004013	2
n46010030006	2
n45014016002	2
n56002005015	2
n40009003010	1
n44026011010	1
n54001020013	1
n40026065009	1
n66016011002	1
n59002007003	1
n41002007005	1
n66016009008	1
n66013006011	1
n41003029004	1
n44018006005	1
n43010036013	1
n45002024008	1
n42022065004	1
n65001010007	1
n65001008014	1
n54006001022	1
n66016021014	1
n44013045015	1
n42012010019	1
n41003028018	1
n44019037009	1
n61002002013	1
n46004013001	1
n58009019036	1
n58009013011	1
n58009021014	1
n58010022008	1
n65001023006	7
n40012029015	6
n44023010018	5
n43006015008	4
n40011012017	4
n44008039009	3
n40013019014	3
n43010028015	2
n43010029013	2
n43010012026	2
n47012002022	1
n47012004002	1
n66012005015	1
n52004017010	1
n47009013014	1
n58003001013	1
n58004014015	1
n58010023003	1
n54006013020	1
n54006012018	1
n42012033014	1
n66006012020	1
n46003009006	1
n41014040012	1
n40026043012	3
n42009032009	2
n47005004009	1
n54005016010	1
n47001008021	1
n44026021010	1
n44009026005	1
n61002010013	1
n60003006017	1
n44021031006	1
n42005010028	2
n55002026008	1
n44007024010	1
n61002007004	1
n56001012013	3
n42001031005	2
n66012002003	1
n40001018022	1
n40001023005	1
n40024019005	1
n41013017005	1
n42021023004	1
n52005003016	1
n58004007003	4
n45001004002	3
n44017031015	2
n44010042013	2
n44002023003	1
n42022022009	1
n44017026014	1
n44011029007	1
n44004009006	1
n54006002021	1
n55003003006	1
n60002023004	1
n44005007006	1
n66009016009	3
n44021020013	2
n44019019021	2
n42012001005	1
n58012022012	1
n66005011023	1
n66005011022	1
n65001014015	1
n44021024025	3
n50003016007	2
n48005025006	1
n48006016006	1
n45004012012	1
n47008022012	1
n42005031013	1
n40009012010	1
n41005026006	1
n41002017013	1
n42004023011	1
n51004014005	1
n42008043011	1
n41007010014	1
n41009039021	1
n40015004013	1
n44019009007	1
n42017002009	1
n40018006021	1
n45016004008	1
n44015010011	1
n41009042023	1
n42015020025	1
n44020037010	1
n40026071018	1
n43019019017	1
n40017025008	1
n58010002011	2
n46010029001	1
n45013005013	1
n58009009018	1
n54001005012	1
n58013018008	1
n46008010014	1
n55001003011	1
n46008012011	1
n58010022012	1
n47005011017	1
n46010027019	1
n60003021013	1
n58009014018	1
n46008007020	1
n56001015020	1
n60003016006	1
n54004002007	1
n47001012010	1
n54001019005	1
n54003009008	1
n46010028017	1
n46010025011	1
n44023001012	1
n45009001010	1
n44024016007	1
n46010029019	1
n47004002026	1
n45002015015	1
n60002019006	1
n40007013011	1
n42006049027	1
n66021016023	1
n66007006005	1
n66007005011	1
n66007008015	1
n66007008010	1
n66007007015	1
n66007006010	1
n66007005005	1
n66007006015	1
n66007007010	1
n66007008005	1
n66007005016	1
n66007007005	1
n42014031024	1
n66014001018	1
n66007004010	1
n66014003029	1
n66011013022	1
n44004004015	1
n66005011026	1
n66005011025	1
n46010008013	1
n42014031019	1
n54001010005	1
n45003016001	1
n43009007017	1
n43013008006	1
n41007003011	1
n43013006011	1
n43013014017	1
n54005010012	1
n43013010014	1
n43013014004	1
n43009011024	1
n43013005009	1
n43009007005	1
n43009015021	1
n40015002013	1
n40006017012	1
n43013012003	1
n43013008018	1
n43009011028	1
n44014006002	2
n58006018016	1
n54006020011	1
n54005008008	1
n48006010015	1
n49002019014	1
n42012007004	1
n40005036011	1
n42007044034	1
n43011002015	1
n44027034016	1
n66009008005	1
n40010030005	1
n42021018002	1
n66009008003	1
n66001014007	1
n42007038018	1
n43012003018	1
n41001006006	1
n40003004010	1
n60003003007	1
n49006015002	2
n44012008009	1
n41006009002	1
n47008008015	2
n54001002002	1
n50004003005	1
n56001004002	1
n47003014022	2
n47003018004	1
n58013009006	3
n65001012017	2
n41014036009	1
n42022042005	1
n44018007018	1
n42006017027	1
n42016003021	1
n42018035015	1
n40005045014	5
n58007014006	4
n40004016019	3
n40013006003	2
n41016002012	2
n61001019023	1
n42012054010	1
n59001011001	1
n41004006003	1
n66009007003	2
n45005014016	1
n45006005006	1
n50002007008	1
n45008003019	1
n45001023009	1
n44021024007	2
n47012015004	1
n41005026008	1
n42015014001	1
n59004003013	1
n45002020001	2
n58012009009	1
n42017012007	1
n41014013015	1
n44021013009	1
n56001011012	1
n65001018010	1
n61003003012	1
n61003003011	1
n42014001011	3
n44016019025	2
n43007048005	1
n44004005009	1
n41003022016	1
n43012031009	1
n66001005015	1
n44004026008	1
n42018018005	1
n46002008004	1
n44007027012	1
n43003001010	1
n43016011006	1
n44007035010	1
n44013027008	1
n40020025010	1
n40009034007	1
n44014005012	1
n44007035017	1
n46002006015	1
n43014030011	1
n44004008009	1
n42011015009	1
n44023005014	1
n40012024016	1
n45013003003	1
n43012042006	1
n43007026013	1
n42012058009	1
n49002002013	1
n40009023009	1
n42008041010	1
n40009018006	1
n42023035010	1
n42024020009	1
n42023013008	1
n44003017012	1
n44004034010	1
n44014005004	2
n59003004018	1
n42023051004	1
n59001021006	2
n47008002007	1
n45005017017	1
n47010015024	1
n41006055014	2
n49004014007	1
n47004010009	1
n44017018024	2
n41016009015	1
n42011015014	1
n59002019012	1
n43010020006	1
n41003022021	1
n41006013002	1
n42010017012	1
n42009049013	1
n40012028009	1
n42008035019	1
n42008030016	1
n42008038010	1
n40012024018	1
n41009038013	1
n41007029015	1
n43007020004	1
n42011019008	1
n46010021008	1
n41007030016	1
n42007033014	1
n41016017011	1
n42004041004	1
n40010008007	1
n41001039014	1
n40009034012	1
n42011014012	1
n40017018011	1
n43008052009	1
n40007022019	1
n40012024010	1
n42008033004	1
n42008002018	1
n46010020016	1
n42009001013	1
n43008048016	1
n42011015011	1
n46010021016	1
n41001034017	1
n42011014004	1
n41003015006	1
n66018002015	1
n42013032011	1
n41001034009	1
n66009020025	1
n43010021010	1
n40009034009	1
n42011018021	1
n40011018010	1
n41003022018	1
n42011020009	1
n40012027008	1
n66016014004	1
n42009042008	1
n43008049004	1
n42008029029	1
n54004001019	1
n42004035016	1
n46010020005	1
n41007026014	1
n40009033004	1
n42004033009	1
n42008027014	1
n47012010017	2
n47011029005	2
n44020035010	2
n47011021007	2
n45014002008	2
n47011029002	2
n47013009005	2
n46008011004	2
n45014001003	2
n47013004014	2
n47013003013	2
n46008012012	2
n45008003008	2
n45004019003	2
n43005007004	1
n43005003006	1
n43006002014	1
n40010008001	1
n55004020010	1
n42004040008	1
n40025036005	1
n43011001004	1
n43011003012	1
n43011006005	1
n50002026011	1
n44019012005	1
n43011002021	1
n50002027003	1
n59005014001	1
n40025039005	1
n41006056018	1
n44009037007	1
n43004046021	1
n49005006003	1
n54002014004	1
n59001026011	1
n42006044018	1
n66014018042	1
n40007016011	1
n40018024004	1
n40018023012	1
n40025019012	1
n46010013027	2
n58013007015	1
n61002016005	1
n46011016005	1
n66009020028	1
n46010019010	1
n52001009019	1
n46008004010	1
n47006016007	1
n45002022009	1
n44015020009	1
n46012002008	1
n62005021006	1
n44007041011	1
n46008007014	1
n59005005007	4
n42004016007	3
n42023029021	2
n42012024018	1
n40006026022	1
n40025037013	1
n44012020025	1
n66012006018	1
n66012014022	1
n54005009002	1
n43008008004	1
n62005013002	1
n46010011006	1
n48006011005	1
n46001019001	1
n66013008012	1
n44001020001	1
n42016007021	1
n46015045003	1
n43006045002	1
n45015009010	1
n44007042014	1
n47002009005	1
n47013010005	1
n64001013003	1
n43008017008	1
n63001005010	1
n45002024013	1
n43021025022	1
n42003004002	1
n43021025012	1
n48001020003	1
n62002008004	1
n41010005010	1
n47002003002	1
n62002001004	1
n43019022006	1
n42019046003	1
n47007012004	1
n50003001010	1
n65001003014	1
n40004006012	1
n64001013013	1
n46014037010	1
n44013033017	1
n40021013004	1
n61003015021	1
n41010004008	1
n48003010010	1
n43020031003	1
n60001016002	1
n46004006019	1
n52005001013	1
n62002026002	1
n40026031015	1
n46002009003	1
n66001019001	1
n61003001006	1
n65001003005	1
n54003014003	1
n47009001014	1
n43012016020	1
n41014027010	1
n66017008028	1
n46009015008	1
n58010007008	1
n45011008002	1
n42007027005	1
n42024046006	1
n43010034007	1
n66010004008	1
n43001045009	1
n62002014016	1
n46004014004	1
n62002021002	1
n48004027001	1
n46007001004	1
n45001017012	1
n41009012013	1
n44023025001	1
n47008015002	1
n42016006018	1
n44025026005	1
n44015015009	1
n43012014011	1
n57001021005	1
n40026024008	1
n45015004008	1
n45009013002	1
n43006031012	1
n43019021010	1
n42001063004	1
n47002004008	1
n66003012019	1
n40002005011	1
n64001009001	1
n45004023002	1
n46003019012	1
n66021005014	1
n45003010002	1
n43005046012	1
n43019020022	1
n46005011003	1
n44018027011	1
n62002013009	1
n52004009008	1
n45011026007	1
n42004017017	1
n41011017007	1
n46005009001	1
n62002014001	1
n66001011004	1
n46009009006	1
n40004010008	1
n62001004003	1
n43019022005	1
n45008036002	1
n45003004013	1
n41007006013	1
n44023005011	1
n40011010005	1
n42004008007	1
n41001002002	1
n53003017014	1
n60005012011	1
n45015003010	1
n57001019003	1
n42002023002	1
n63001012004	1
n45010015008	1
n43020030017	1
n45012019010	1
n62002007005	1
n62002013001	1
n46009010009	1
n62002014008	1
n42020028004	1
n45015015003	1
n45004017002	1
n40004007006	1
n41012019003	1
n45009033002	1
n42010026010	1
n46010007008	1
n46014021004	1
n42004010001	1
n41014021009	1
n45010005003	1
n47009009002	1
n48003013014	1
n42004004007	1
n44025026027	1
n48004022001	1
n45015021003	1
n46001031003	1
n40004004005	1
n47001013004	1
n66002001007	1
n66019009004	1
n66003014008	1
n66002018008	1
n66003001008	1
n66002012008	1
n66014013008	1
n66003007008	1
n66002008008	1
n62002012001	1
n45014011001	1
n41009013014	1
n47004013010	1
n46015054019	1
n66017005007	1
n66020015011	1
n66005001012	1
n66014001029	1
n42018031016	1
n43002017006	1
n66019012017	1
n42021022010	1
n66022019031	1
n66020012031	1
n42022037007	1
n44013029008	1
n44024014028	1
n43015025011	1
n66022018026	1
n66001003016	1
n42024044022	1
n66021027018	1
n48003010020	1
n43019019014	1
n43019019001	1
n66019016012	1
n42001003009	1
n66010004025	1
n45016022006	1
n40027037010	1
n43021024011	1
n66002017030	1
n42020017010	1
n44015023001	1
n43008006017	1
n61002015001	6
n41014052003	5
n44006002014	4
n58004001004	3
n41012019011	2
n41012021009	2
n40004013002	1
n44021003006	1
n42015004014	1
n44018019006	1
n43008009013	1
n42010040021	1
n49005031003	1
n41010007003	1
n44024027018	1
n40019005005	1
n58011027002	1
n42020031012	1
n44025014020	1
n52003001005	1
n40021017002	1
n40016004018	1
n45011004007	1
n42005028002	1
n44002031010	1
n58009005008	2
n45003025005	1
n49004014003	9
n46005011011	8
n43014003021	7
n46016004004	6
n63001012026	5
n42014008015	4
n47001009013	3
n57001014017	2
n41003014009	2
n41005018014	2
n50002028012	1
n44005038016	1
n43017019008	1
n43017024011	1
n46007036011	1
n46014028004	1
n43017023009	1
n46015028019	1
n43006065015	1
n59001004008	1
n46002005006	1
n46005007006	1
n40024028003	1
n40020004013	1
n40006022010	1
n42011034014	1
n56003014015	1
n46012025003	1
n48005010020	1
n43003002028	1
n43017026017	1
n47009003022	1
n42020028015	1
n55003017003	1
n43015011011	1
n47004007014	1
n47013007026	1
n46007034016	1
n50001010008	1
n40006004002	1
n43016024017	1
n40006023007	1
n56001009010	1
n43017021018	1
n62001004009	1
n43003027013	1
n46007029019	1
n46001010020	1
n43017022010	1
n43017021004	1
n46007005020	1
n40010013017	1
n59005015016	1
n47013009009	1
n43009031012	1
n43017011029	1
n46001010024	1
n42010006004	1
n45011025012	1
n45002025012	1
n54005007006	1
n45009027008	1
n43009005005	1
n43014016016	1
n47001017016	1
n49005027019	1
n40010013004	1
n42011034025	1
n54004015011	1
n43012046017	1
n43015016022	1
n43008035014	1
n40026038011	1
n41014034011	1
n43021022008	1
n40011023022	1
n43021023028	1
n43009041020	1
n66017010017	1
n46007008011	1
n46007040006	1
n46007011005	1
n58012027013	1
n46007020009	1
n47003014020	1
n43012024018	1
n46007024008	1
n62002019014	1
n55004020002	1
n50001025006	1
n44027041014	1
n55002013005	1
n58007003017	1
n43012034014	1
n62002028004	1
n43015004018	1
n43015010020	1
n46013013003	1
n43015007011	1
n62002024012	1
n63001009006	1
n43015009009	1
n43014017023	1
n62002027009	1
n43015004001	1
n43003036022	1
n63001009016	1
n43015006004	1
n43015010006	1
n62002024026	1
n62002027040	1
n62003014018	1
n43015005009	1
n62002024008	1
n43015007002	1
n43015004029	1
n42010007006	1
n43010040017	1
n62002017016	1
n43014010029	1
n43006056013	1
n43005038009	1
n62004012012	1
n63001002005	1
n62002014029	1
n62004016033	1
n62004013007	1
n62003009015	1
n43014025006	1
n62004015015	1
n62003006005	1
n62002010009	1
n62003024019	1
n62002006005	1
n62003024009	1
n62004016020	1
n62004016027	1
n62003015020	1
n62003017028	1
n43001032015	1
n43001033023	1
n44005004004	1
n46015006011	1
n44027031012	1
n44005004002	1
n46003014005	1
n47003011010	1
n43008031012	1
n55003014003	1
n54002015007	1
n58013001003	1
n60001025005	1
n60001023013	1
n47009009010	1
n43006027011	1
n43019031009	1
n43008035005	1
n44009043005	1
n58007024005	1
n45009011017	5
n44020005004	4
n44020023017	4
n58010034021	3
n58013014005	3
n43007009005	2
n42001056001	2
n42009004008	2
n43004040010	2
n43001039015	2
n43011006008	2
n40010011016	2
n43011054024	2
n43004040014	2
n42019005024	2
n44028016009	2
n41006010010	2
n44018020007	2
n44021007015	2
n44021008020	2
n42024029005	2
n44018003006	2
n43001038023	2
n42024029020	2
n43001039011	2
n44016015022	2
n43002012021	2
n42008027025	2
n42004030007	10
n60004003011	9
n42008014020	8
n44024025021	7
n42004042023	7
n40019015006	6
n40002009006	6
n43011011014	5
n44020022008	5
n65001016009	4
n65001018015	4
n42001006008	4
n44026013021	3
n44026012003	3
n42013033010	3
n42002041002	3
n42019012006	3
n44022006004	3
n42019028004	3
n61002010009	2
n42022039003	2
n40028016005	2
n44023023012	2
n42017011005	2
n44009003004	2
n42010038004	2
n44022005021	2
n46016004010	2
n42009057002	2
n59004013008	2
n65001011008	2
n44008036003	2
n41016012012	2
n61003003018	2
n40025041007	2
n43004050021	2
n42009053010	2
n42009051017	2
n44021005009	2
n42013031012	2
n40028011001	2
n44009031017	2
n44010020005	2
n40022009001	1
n44009015007	1
n44008026010	1
n42005024027	1
n42015018002	1
n44028026002	1
n43016028015	1
n44018006027	1
n40010006001	1
n44008039019	1
n40008009015	1
n42011026002	1
n43007053002	1
n44014016010	1
n44008027003	1
n40008009017	1
n43016007024	1
n46010027009	1
n40002020011	1
n40002008007	1
n42007008018	1
n43010004008	1
n40011004007	1
n42007050011	1
n46016006015	1
n43014028017	1
n44022021005	1
n44016036020	1
n40025009013	1
n42008048011	1
n40021002003	1
n44025020011	1
n43004050005	1
n42007008016	1
n42015004022	1
n46016004007	1
n43008001003	1
n42010037015	1
n44001011028	1
n44019021016	1
n44001025013	1
n43020017013	1
n44012017027	1
n42022033016	1
n44009011007	1
n55004010010	1
n44016007010	1
n40009013001	1
n44017014009	1
n44005020001	1
n40010007001	1
n44020001016	1
n44025012013	1
n44001010008	1
n43008011014	1
n42015015002	1
n42013032004	1
n40028019001	1
n40025016001	1
n41016010002	1
n42022008007	1
n40028007003	1
n60003019008	1
n42009012016	1
n42007022005	1
n42009013024	1
n41016015004	1
n44027003018	1
n40017027006	1
n42014010004	1
n60003022007	1
n40027066003	1
n40018012024	1
n40026014002	1
n42017014005	1
n40021006001	1
n54001003007	1
n40012045002	1
n43007035023	1
n42021008022	1
n42014019009	1
n43014012025	1
n40022015002	1
n42011005011	1
n43007035010	1
n42024028007	1
n42024028012	1
n42016030012	1
n42004042005	1
n42007006004	1
n42014031004	1
n42009056002	1
n44022010013	1
n40024001008	1
n42001039008	1
n42024013011	1
n45015024003	1
n45015025003	1
n42017019005	1
n44016016003	1
n42019036001	1
n40012001005	1
n44005041004	1
n43014003003	1
n43014002017	1
n42022022010	1
n42007011006	1
n40011007003	1
n42009052008	1
n42002003002	1
n42020023001	5
n44027039012	4
n40007003021	3
n42006041022	3
n59001024001	2
n59001023013	2
n44007032020	2
n44007031011	2
n44011006004	1
n45004019006	1
n42012024001	1
n42012027001	1
n58003001007	1
n58010024002	1
n44004015008	5
n42002019009	4
n44017018009	3
n44018027018	2
n44020014003	1
n42014031007	1
n65001004018	5
n44007016002	4
n58007012001	3
n48001006005	2
n58011005012	1
n58011005003	1
n42002034004	1
n44015014001	1
n61001001001	1
n58009026017	2
n58007018001	1
n49006019009	1
n41013022005	1
n40024011003	1
n42006026015	1
n66016013019	1
n44013006012	1
n62004001017	1
n40024024005	1
n61002001004	1
n66019020009	1
n40007015004	1
n66020010021	1
n42008013021	6
n45005006009	5
n58011015011	4
n48006010004	4
n40024045023	3
n42012042024	3
n60005006013	3
n42001020025	3
n58011011013	3
n44014017012	2
n48004010006	2
n41011013026	2
n52005001007	2
n40021041020	2
n44001007011	2
n55004003003	1
n66012014024	1
n60004017003	1
n46007029006	1
n44012001005	1
n40014001004	1
n48006009007	1
n56001003003	1
n42019044023	1
n42021024020	1
n40012001004	1
n45009009008	1
n41013033008	1
n60001005013	1
n40011025004	1
n40016003021	1
n54006015002	1
n40026018018	1
n42021036005	1
n45008018010	1
n42018030008	1
n58009010012	1
n40008029015	1
n46007005010	1
n47006002015	1
n55003001009	1
n55004006007	1
n66011018012	1
n43007006014	1
n45013011005	1
n49005016003	1
n66012014029	1
n66001003019	1
n42021008019	1
n58009009005	1
n42008013025	1
n47008014004	1
n60001011006	1
n41001015006	1
n66022010014	1
n45003026015	1
n44024025022	1
n53002006013	1
n40013030009	1
n66012014026	1
n43007008016	1
n44007020003	1
n45011005007	1
n54002006009	1
n44019023005	1
n54004001009	1
n49006018009	1
n44003020004	1
n44013011016	1
n49002012004	1
n43007006007	1
n40021034005	1
n44017026016	1
n41012002007	1
n66012012029	1
n42020010002	1
n51004005008	1
n49001010006	1
n42013001007	1
n42004013011	1
n46004005004	1
n47006002003	1
n42012056012	1
n41010030008	1
n52002017008	1
n40026016005	1
n42022006005	1
n41007022001	1
n40015019009	1
n43008003010	1
n66017006022	1
n47011014003	1
n41010042021	1
n40020025018	1
n49004003004	1
n49004013007	1
n44021003008	2
n41015027013	1
n40027038013	1
n40025033013	1
n66010002021	1
n40020023016	1
n41010040009	1
n40020021024	1
n40025041006	1
n44025001005	1
n44023034007	1
n66018014015	1
n46004011014	1
n40019012022	1
n40019012014	1
n44005036013	1
n49005031011	1
n41010007012	1
n40024045015	1
n42022054009	1
n44005042009	5
n44002046012	5
n56001011006	4
n54005004013	4
n44020020016	3
n44008003008	3
n46001016006	2
n54003004003	2
n55004019008	2
n54003005006	2
n54003012012	2
n44007010029	2
n54003015009	2
n42012052009	2
n44011014013	2
n44016031014	2
n44010002009	2
n44016015006	2
n44018008011	2
n60004017010	2
n44016015020	1
n42016027012	1
n60002005007	1
n42014023021	1
n40012004005	1
n44007047005	1
n41011017012	1
n42011024023	1
n58008010008	1
n40015024014	1
n42006004005	1
n40021013006	1
n42019005020	1
n41002026005	1
n41011017010	1
n44019016026	1
n41009028005	1
n44016034006	1
n43011020015	1
n42019046007	1
n42018014008	1
n40023038005	1
n42007010005	1
n42014001008	1
n42019046009	1
n43002016013	1
n58008008019	1
n41007017005	1
n42001040005	1
n58008008014	1
n44002036005	1
n58003004003	1
n44007049013	1
n58003003014	1
n44007042030	1
n44010022028	1
n42001069007	1
n42001033005	1
n42002004025	1
n58010021006	1
n44010030018	1
n44011012023	1
n42011017016	1
n44002002016	1
n42008041026	1
n42007036015	1
n41005038005	1
n40021013008	1
n42019009011	1
n44011013010	1
n40010006009	1
n44021008012	1
n42012039019	1
n43002017011	1
n40012044005	1
n42013035005	1
n42008039004	1
n51004015011	1
n46016019018	1
n57001002013	1
n45016005004	1
n58003002012	1
n58003005008	1
n58003006010	1
n42010005011	1
n58003006007	1
